cid,재출현연도수,지정횟수,최초연도,최종연도,누적사고,누적사상,누적사망,누적중상,위도,경도,지점명,시도,시군구,시설유형,재출현,지속성,PRI,RPI_사망기준
401,7,7,2013,2022,31,34,2,25,36.60105010359457,126.66825494979285,충청남도 홍성군 홍성읍(오관사거리 부근),충청남도,홍성군,교차로·사거리,True,0.5,17.0,1.0
5012,7,7,2013,2023,33,34,1,22,37.66580616177443,127.04318828636086,서울 도봉구 방학동(방학역교차로 부근),서울특별시,도봉구,교차로·사거리,True,0.5,17.0,0.5
5771,7,7,2013,2025,34,34,1,25,37.492933537054434,126.856802015385,서울 구로구 개봉동(개봉지구대 부근),서울특별시,구로구,기타,True,0.5,17.0,0.5
4516,7,7,2013,2022,33,33,1,22,37.61181935616471,127.03439925432313,서울특별시 성북구 하월곡동(방천시장입구교차로 부근),서울특별시,성북구,전통시장,True,0.5,16.5,0.5
5895,7,7,2018,2026,33,33,2,25,37.69159621572028,126.5986337803297,경기 김포시 통진읍(마송사거리 부근),경기도,김포시,교차로·사거리,True,0.5,16.5,1.0
1427,7,7,2015,2023,32,32,0,27,37.443743658606145,127.15608150572915,경기 성남시 중원구 금광동(단대오거리 부근),경기도,성남시 중원구,교차로·사거리,True,0.5,16.0,0.0
532,7,7,2013,2026,30,32,1,26,37.58975871232514,127.05533649041014,서울 동대문구 회기동(회기역앞교차로 부근),서울특별시,동대문구,역·터미널,True,0.5,16.0,0.5
2881,6,6,2015,2026,36,37,0,25,37.604229179298834,127.02432561749434,서울 성북구 길음동(길음역교차로 부근),서울특별시,성북구,교차로·사거리,True,0.42857142857142855,15.857142857142856,0.0
5778,6,6,2014,2026,35,37,0,35,37.487992393314336,126.98095086652,서울 동작구 사당동(남성사계시장 부근),서울특별시,동작구,전통시장,True,0.42857142857142855,15.857142857142856,0.0
5596,6,7,2013,2026,37,37,2,33,35.88573123265143,128.63401552791157,대구 동구 신암동(대구광역시 동구청 부근),대구광역시,동구,주민센터·행정,True,0.42857142857142855,15.857142857142856,0.8571428571428571
2902,7,7,2015,2023,27,31,5,17,37.67754621797815,127.05513440103343,서울 노원구 상계동(수락산역교차로 부근),서울특별시,노원구,교차로·사거리,True,0.5,15.5,2.5
6196,7,7,2013,2026,31,31,2,20,36.17506007274043,127.77691665020673,충북 영동군 영동읍(성신약국 부근),충청북도,영동군,약국,True,0.5,15.5,1.0
2245,7,7,2014,2026,31,31,2,19,33.49969349382257,126.52183098554443,제주 제주시 삼도일동(리라어린이집 부근),제주특별자치도,제주시,기타,True,0.5,15.5,1.0
5597,6,6,2015,2026,31,36,4,23,35.837656614041,128.55753005883034,대구 남구 대명동(서부정류장역 대구1호선 부근),대구광역시,남구,역·터미널,True,0.42857142857142855,15.428571428571427,1.7142857142857142
5497,6,7,2015,2026,36,36,1,33,35.070095174709856,127.75040801555744,경남 하동군 하동읍(섬진강약국 부근),경상남도,하동군,약국,True,0.42857142857142855,15.428571428571427,0.42857142857142855
2773,6,6,2013,2025,34,35,0,31,34.60797263599367,127.286884797154,전남 고흥군 고흥읍(읍내파출소 부근),전남광주통합특별시,고흥군,기타,True,0.42857142857142855,15.0,0.0
6130,6,7,2014,2026,35,35,0,33,35.55620697590843,129.30851188832827,울산 중구 우정동(태화약국 부근),울산광역시,중구,약국,True,0.42857142857142855,15.0,0.0
3998,5,5,2017,2026,31,41,0,29,37.548453736175205,126.86541574275161,서울 양천구 목동(약초원한약국 부근),서울특별시,양천구,약국,True,0.35714285714285715,14.642857142857142,0.0
1473,6,6,2014,2026,34,34,3,24,37.65252800746817,127.30685793125367,경기 남양주시 화도읍(송우약국 부근),경기도,남양주시,약국,True,0.42857142857142855,14.571428571428571,1.2857142857142856
5130,6,6,2013,2025,33,33,0,30,37.483460576905834,126.77656901793351,경기 부천시 소사구 심곡본동(3층온누리약국 부근),경기도,부천시 소사구,약국,True,0.42857142857142855,14.142857142857142,0.0
3343,6,6,2016,2022,32,33,1,24,35.996381086369,128.39897858834232,경상북도 칠곡군 왜관읍(왜관지하도서측 부근),경상북도,칠곡군,기타,True,0.42857142857142855,14.142857142857142,0.42857142857142855
20,6,6,2013,2024,32,33,2,25,37.578327746648505,127.03418714480267,서울 동대문구 제기동(제기동역 1호선 부근),서울특별시,동대문구,기타,True,0.42857142857142855,14.142857142857142,0.8571428571428571
3147,6,6,2014,2019,31,33,1,19,37.484802187921666,126.783304430656,경기도 부천시 심곡동(부천프라자약국 부근),경기도,부천시,약국,True,0.42857142857142855,14.142857142857142,0.42857142857142855
365,6,6,2013,2023,28,32,0,27,38.074523539696834,128.6234823572925,강원 양양군 양양읍 남문리(남문4리사무소 부근),강원특별자치도,양양군,기타,True,0.42857142857142855,13.714285714285714,0.0
3369,6,6,2014,2026,31,32,0,23,34.88612224798267,128.624113535111,경남 거제시 고현동(거제고현시장 상인회 부근),경상남도,거제시,전통시장,True,0.42857142857142855,13.714285714285714,0.0
5216,6,6,2014,2026,32,32,0,32,35.063225774986,126.52201946989283,전남광주통합특별시 함평군 함평읍(이기세약국 부근),전남광주통합특별시,함평군,약국,True,0.42857142857142855,13.714285714285714,0.0
4003,7,7,2013,2025,26,27,8,15,37.52904586317286,126.86377879096915,서울 양천구 목동(홍익병원앞교차로 부근),서울특별시,양천구,병원·의원,True,0.5,13.5,4.0
3686,7,7,2013,2023,26,27,0,21,37.48080821601257,126.855334966917,경기 광명시 광명동(행복한교회 부근),경기도,광명시,기타,True,0.5,13.5,0.0
1534,7,7,2014,2022,26,27,3,21,36.20623582887843,127.08356379470585,충청남도 논산시 반월동(반월동191 부근),충청남도,논산시,기타,True,0.5,13.5,1.5
3544,6,6,2013,2026,31,31,1,23,35.21095670178183,129.0077998087855,부산 북구 덕천동(밝은약국 부근),부산광역시,북구,약국,True,0.42857142857142855,13.285714285714285,0.42857142857142855
3515,6,6,2014,2022,31,31,0,20,35.120383297502165,129.03883977418732,부산광역시 동구 초량동(초량육거리 부근),부산광역시,동구,기타,True,0.42857142857142855,13.285714285714285,0.0
541,6,6,2014,2026,29,31,0,23,37.59515501641667,127.08582211309749,서울 중랑구 상봉동(상봉삼거리 부근),서울특별시,중랑구,교차로·사거리,True,0.42857142857142855,13.285714285714285,0.0
4293,6,6,2014,2026,30,30,3,22,37.8557822047205,126.785386842677,경기 파주시 문산읍(문산자유시장 부근),경기도,파주시,전통시장,True,0.42857142857142855,12.857142857142856,1.2857142857142856
105,6,6,2013,2022,27,30,2,17,37.47673994399417,126.98059117714217,서울특별시 동작구 사당동(사당역사거리 부근),서울특별시,동작구,교차로·사거리,True,0.42857142857142855,12.857142857142856,0.8571428571428571
1153,6,6,2015,2024,28,30,1,19,37.52295051154533,126.85094791938799,서울 양천구 신정동(선약국 부근),서울특별시,양천구,약국,True,0.42857142857142855,12.857142857142856,0.42857142857142855
2235,6,6,2016,2025,30,30,0,27,35.48537841966467,128.75690840913816,경남 밀양시 삼문동(중앙약국 부근),경상남도,밀양시,약국,True,0.42857142857142855,12.857142857142856,0.0
867,6,6,2013,2021,28,30,2,16,37.87698351407884,127.72396521047733,강원도 춘천시 약사동(중앙파출소앞교차로 부근),강원특별자치도,춘천시,교차로·사거리,True,0.42857142857142855,12.857142857142856,0.8571428571428571
5727,6,6,2014,2024,30,30,0,26,33.25248468131883,126.56107031260183,제주 서귀포시 서귀동(동산프라자약국 부근),제주특별자치도,서귀포시,약국,True,0.42857142857142855,12.857142857142856,0.0
5938,6,6,2016,2025,29,29,5,21,34.810775775205,126.41845555245384,전남 목포시 상동(옵티마현대약국 부근),전남광주통합특별시,목포시,약국,True,0.42857142857142855,12.428571428571427,2.142857142857143
5212,6,7,2014,2023,29,29,4,20,34.945569982335286,127.50065295997601,전남 순천시 조곡동(백제온누리약국 부근),전남광주통합특별시,순천시,약국,True,0.42857142857142855,12.428571428571427,1.7142857142857142
798,6,6,2013,2025,28,28,1,21,37.278001865627495,127.01672766325834,경기 수원시 팔달구 팔달로3가(팔달문로터리 부근),경기도,수원시 팔달구,기타,True,0.42857142857142855,12.0,0.42857142857142855
6183,6,6,2014,2026,27,28,0,17,37.207915067702835,127.03474205552584,경기 화성시 병점구 병점동(병점사거리 부근),경기도,화성시 병점구,교차로·사거리,True,0.42857142857142855,12.0,0.0
910,6,6,2014,2024,28,28,1,23,36.800450369731166,127.14923995368817,충남 천안시 동남구 사직동(남산중앙약국 부근),충청남도,천안시 동남구,약국,True,0.42857142857142855,12.0,0.42857142857142855
164,5,5,2013,2026,33,33,1,27,35.2221226860606,129.083737975288,부산 동래구 온천동(멍석포차 부근),부산광역시,동래구,기타,True,0.35714285714285715,11.785714285714286,0.35714285714285715
182,6,6,2013,2026,27,27,0,22,35.225405236084,129.091758798482,부산 금정구 부곡동(부곡시장 부근),부산광역시,금정구,전통시장,True,0.42857142857142855,11.571428571428571,0.0
167,6,6,2013,2025,27,27,2,20,35.13681096734417,129.071892244979,부산 남구 문현동(21세기우리네약국 부근),부산광역시,남구,약국,True,0.42857142857142855,11.571428571428571,0.8571428571428571
4737,6,6,2016,2025,26,27,2,18,37.749568065998666,127.04463327540701,경기 의정부시 의정부동(수온누리약국 부근),경기도,의정부시,약국,True,0.42857142857142855,11.571428571428571,0.8571428571428571
25,6,6,2013,2026,27,27,3,16,37.590451134592335,127.0934265928385,서울 중랑구 망우동(신혜원어린이집 부근),서울특별시,중랑구,기타,True,0.42857142857142855,11.571428571428571,1.2857142857142856
2726,6,6,2017,2026,27,27,2,23,36.782782514512334,126.4512752965365,충남 서산시 읍내동(착한육회천국 부근),충청남도,서산시,기타,True,0.42857142857142855,11.571428571428571,0.8571428571428571
5776,6,6,2015,2026,27,27,2,21,37.51209441823183,126.91728059074849,서울 영등포구 신길동(신길약국 부근),서울특별시,영등포구,약국,True,0.42857142857142855,11.571428571428571,0.8571428571428571
2930,6,6,2014,2023,27,27,3,18,37.547033007772164,126.87194057570566,서울 양천구 목동(대명교회 부근),서울특별시,양천구,기타,True,0.42857142857142855,11.571428571428571,1.2857142857142856
1350,6,6,2013,2020,27,27,1,16,37.49601824080017,126.72488029663951,인천광역시 부평구 부평동(대정로241 부근),인천광역시,부평구,기타,True,0.42857142857142855,11.571428571428571,0.42857142857142855
3162,6,6,2013,2021,24,27,2,16,37.65221296845467,126.77759483718317,경기도 고양시 일산동구 마두동(마두동770 부근),경기도,고양시 일산동구,기타,True,0.42857142857142855,11.571428571428571,0.8571428571428571
4304,6,6,2015,2022,23,26,2,19,37.62716442085233,126.71069253658216,경기도 김포시 북변동(한국전력공사앞 부근),경기도,김포시,기타,True,0.42857142857142855,11.142857142857142,0.8571428571428571
1824,6,6,2016,2025,26,26,2,20,35.11991313155583,129.11220396259466,부산 남구 용호동(신중앙약국 부근),부산광역시,남구,약국,True,0.42857142857142855,11.142857142857142,0.8571428571428571
2157,5,5,2016,2023,28,31,3,22,34.741136030328406,127.736946687776,전남 여수시 관문동(진남관 부근),전남광주통합특별시,여수시,기타,True,0.35714285714285715,11.071428571428571,1.0714285714285714
932,5,5,2014,2019,30,31,2,14,35.978485907479396,126.7154605661332,전라북도 군산시 미원동(흥남동주민센터 부근),전북특별자치도,군산시,주민센터·행정,True,0.35714285714285715,11.071428571428571,0.7142857142857143
5313,5,5,2013,2026,30,30,3,22,37.4927841423078,127.1449762380252,서울 송파구 거여동(거여역교차로 부근),서울특별시,송파구,교차로·사거리,True,0.35714285714285715,10.714285714285715,1.0714285714285714
3702,5,5,2013,2020,25,30,3,14,37.6699203292404,126.7617392282438,경기도 고양시 일산서구 주엽동(강선마을사거리 부근),경기도,고양시 일산서구,교차로·사거리,True,0.35714285714285715,10.714285714285715,1.0714285714285714
1052,5,5,2014,2020,30,30,0,14,33.511841213722,126.5249429298736,제주특별자치도 제주시 이도일동(스타벅스제주칠성점 부근),제주특별자치도,제주시,기타,True,0.35714285714285715,10.714285714285715,0.0
5099,5,5,2013,2024,28,30,2,24,35.9329237229566,128.54886395284638,대구 북구 읍내동(칠곡네거리 부근),대구광역시,북구,기타,True,0.35714285714285715,10.714285714285715,0.7142857142857143
2460,6,6,2014,2025,24,25,1,20,35.09800296436567,128.99374527279633,부산 사하구 괴정동(괴정사거리 부근),부산광역시,사하구,교차로·사거리,True,0.42857142857142855,10.714285714285714,0.42857142857142855
2635,6,6,2015,2024,25,25,0,20,37.687872529655166,126.86574562582582,경기 고양시 덕양구 관산동(관산파출소 부근),경기도,고양시 덕양구,기타,True,0.42857142857142855,10.714285714285714,0.0
1763,5,5,2013,2025,28,29,0,27,37.4949094343256,126.8404439095774,서울 구로구 오류동(오류동삼거리 부근),서울특별시,구로구,교차로·사거리,True,0.35714285714285715,10.357142857142858,0.0
5238,5,5,2014,2026,26,29,1,23,34.845679989446,128.4313348699742,경남 통영시 정량동(초콜렛어린이집 부근),경상남도,통영시,기타,True,0.35714285714285715,10.357142857142858,0.35714285714285715
1795,6,6,2013,2021,24,24,0,18,37.492045671971,127.11657009608416,서울특별시 송파구 문정동(GS마트입구 부근),서울특별시,송파구,마트·상가,True,0.42857142857142855,10.285714285714285,0.0
4244,5,5,2015,2026,27,28,0,21,37.527903551773605,126.81627237955179,경기 부천시 오정구 고강동(고강사거리 부근),경기도,부천시 오정구,교차로·사거리,True,0.35714285714285715,10.0,0.0
6116,5,5,2013,2026,27,28,3,17,35.8795353475648,128.5713018509344,대구 서구 비산동(북비산네거리 부근),대구광역시,서구,기타,True,0.35714285714285715,10.0,1.0714285714285714
3107,5,5,2013,2025,22,28,1,20,35.56306771598899,129.125961028534,울산 울주군 언양읍(언양알프스시장 부근),울산광역시,울주군,전통시장,True,0.35714285714285715,10.0,0.35714285714285715
946,5,5,2014,2020,28,28,0,19,35.726501275454396,126.73706561708559,전라북도 부안군 부안읍(터미널사거리 부근),전북특별자치도,부안군,역·터미널,True,0.35714285714285715,10.0,0.0
3393,5,5,2014,2019,27,28,3,17,37.5551791324118,126.9725616234814,서울특별시 중구 남대문로5가(서울역9-1번출구 부근),서울특별시,중구,기타,True,0.35714285714285715,10.0,1.0714285714285714
3856,5,5,2013,2019,26,27,3,16,36.5666534383464,128.7227690079644,경상북도 안동시 옥야동(서부초등학교사거리 부근),경상북도,안동시,학교,True,0.35714285714285715,9.642857142857142,1.0714285714285714
2781,6,6,2013,2020,22,22,0,13,36.03339817208883,129.36964379522598,경상북도 포항시 북구 죽도동(죽도1동사무소입구교차로 부근),경상북도,포항시 북구,교차로·사거리,True,0.42857142857142855,9.428571428571429,0.0
